sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,sim_id,master_seed,step,step_label,grid_size,ac_amount,fragmentation,samp_method,species_id,n
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",755,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",772,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",783,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",788,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",802,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",803,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",804,3
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",807,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",808,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",818,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",826,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",834,2
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",851,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",864,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",866,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",872,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",877,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",884,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",891,2
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",892,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",913,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",915,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",918,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",923,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",938,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",954,1
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",960,4
3,633,13,33,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",971,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",460,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",480,2
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",511,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",525,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",536,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",538,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",543,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",548,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",551,3
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",553,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",557,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",558,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",567,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",569,3
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",577,5
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",602,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",614,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",618,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",622,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",629,2
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",630,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",633,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",636,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",638,2
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",646,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",676,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",688,1
4,563,12,13,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",709,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",19,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",54,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",56,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",62,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",89,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",101,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",103,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",106,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",108,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",117,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",119,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",120,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",140,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",143,3
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",144,3
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",162,3
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",170,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",181,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",194,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",218,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",235,3
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",242,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",250,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",273,1
5,2101,43,1,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",309,2
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",814,2
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",824,1
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",828,1
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",851,1
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",862,1
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",863,1
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",872,3
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",876,1
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",891,2
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",905,1
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",912,1
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",913,2
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",919,2
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",923,3
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",925,1
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",927,2
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",933,1
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",935,2
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",938,1
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",943,1
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",946,1
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",953,2
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",958,1
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",965,3
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",972,1
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",978,1
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",989,1
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",994,1
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",995,1
6,937,19,37,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",1000,1
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",549,1
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",588,1
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",589,1
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",612,1
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",629,3
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",665,1
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",674,1
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",680,1
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",703,2
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",722,2
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",729,2
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",739,1
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",751,1
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",760,2
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",762,2
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",766,2
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",779,1
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",787,1
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",790,1
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",801,1
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",822,2
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",824,3
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",826,1
7,1986,40,36,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",827,1
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",751,1
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",758,1
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",761,1
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",765,4
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",766,1
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",779,2
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",783,2
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",800,1
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",804,2
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",806,2
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",808,2
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",811,1
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",821,1
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",828,4
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",834,1
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",847,1
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",850,2
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",851,1
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",853,1
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",858,1
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",863,1
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",864,1
8,792,16,42,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",891,1
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",475,1
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",483,1
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",491,2
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",512,1
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",518,1
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",541,1
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",545,4
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",553,5
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",557,2
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",561,1
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",567,2
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",573,1
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",585,4
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",597,1
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",600,4
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",610,1
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",611,1
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",617,1
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",620,1
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",622,1
9,2470,50,20,1,2499,"25326636",127,40,"pre_fragmentation",50,0.9,NA,"random",630,2
