sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,sim_id,master_seed,step,step_label,grid_size,ac_amount,fragmentation,samp_method,species_id,n
1,762,16,12,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",507,1
2,2330,47,30,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",688,1
3,2015,41,15,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",495,1
4,470,10,20,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",161,1
4,470,10,20,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",164,1
4,470,10,20,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",168,1
4,470,10,20,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",200,1
4,470,10,20,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",319,1
5,31,1,31,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",697,1
5,31,1,31,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",752,1
5,31,1,31,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",812,1
6,1626,33,26,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",NA,NA
7,2152,44,2,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",NA,NA
8,1038,21,38,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",193,1
8,1038,21,38,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",256,1
8,1038,21,38,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",263,1
9,748,15,48,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",626,1
9,748,15,48,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",664,1
9,748,15,48,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",670,1
9,748,15,48,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",730,1
10,282,6,32,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",NA,NA
11,1264,26,14,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",663,1
12,1855,38,5,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",NA,NA
13,1865,38,15,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",252,1
13,1865,38,15,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",401,1
14,2334,47,34,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",NA,NA
15,1193,24,43,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",690,1
16,382,8,32,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",518,1
17,1627,33,27,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",NA,NA
18,1888,38,38,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",495,1
19,356,8,6,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",NA,NA
20,1446,29,46,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",545,1
21,64,2,14,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",NA,NA
22,1849,37,49,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",300,1
22,1849,37,49,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",376,1
23,1774,36,24,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",318,1
24,2451,50,1,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",449,1
24,2451,50,1,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",470,1
24,2451,50,1,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",528,1
25,2045,41,45,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",279,1
25,2045,41,45,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",355,1
25,2045,41,45,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",370,1
25,2045,41,45,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",400,1
25,2045,41,45,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",448,1
26,2496,50,46,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",NA,NA
27,1879,38,29,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",488,1
28,2194,44,44,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",759,1
28,2194,44,44,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",803,1
28,2194,44,44,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",811,1
28,2194,44,44,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",840,1
28,2194,44,44,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",865,1
28,2194,44,44,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",884,1
28,2194,44,44,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",888,1
28,2194,44,44,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",918,1
29,861,18,11,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",653,1
29,861,18,11,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",741,1
29,861,18,11,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",784,1
29,861,18,11,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",791,1
30,471,10,21,1,2499,"25326640",116,0,"start",50,0.3,NA,"random",NA,NA
1,55,2,5,1,2499,"25326640",116,40,"pre_fragmentation",50,0.3,NA,"random",359,2
1,55,2,5,1,2499,"25326640",116,40,"pre_fragmentation",50,0.3,NA,"random",396,2
1,55,2,5,1,2499,"25326640",116,40,"pre_fragmentation",50,0.3,NA,"random",408,3
1,55,2,5,1,2499,"25326640",116,40,"pre_fragmentation",50,0.3,NA,"random",414,8
1,55,2,5,1,2499,"25326640",116,40,"pre_fragmentation",50,0.3,NA,"random",421,1
1,55,2,5,1,2499,"25326640",116,40,"pre_fragmentation",50,0.3,NA,"random",428,8
1,55,2,5,1,2499,"25326640",116,40,"pre_fragmentation",50,0.3,NA,"random",429,2
1,55,2,5,1,2499,"25326640",116,40,"pre_fragmentation",50,0.3,NA,"random",430,1
1,55,2,5,1,2499,"25326640",116,40,"pre_fragmentation",50,0.3,NA,"random",469,5
1,55,2,5,1,2499,"25326640",116,40,"pre_fragmentation",50,0.3,NA,"random",470,1
1,55,2,5,1,2499,"25326640",116,40,"pre_fragmentation",50,0.3,NA,"random",492,5
1,55,2,5,1,2499,"25326640",116,40,"pre_fragmentation",50,0.3,NA,"random",581,1
2,1610,33,10,1,2499,"25326640",116,40,"pre_fragmentation",50,0.3,NA,"random",473,1
