sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,sim_id,master_seed,step,step_label,grid_size,ac_amount,fragmentation,samp_method,species_id,n
1,589,12,39,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",595,2
1,589,12,39,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",604,1
1,589,12,39,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",606,1
1,589,12,39,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",612,1
1,589,12,39,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",620,2
1,589,12,39,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",622,2
1,589,12,39,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",660,2
2,464,10,14,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",192,2
2,464,10,14,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",409,1
2,464,10,14,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",413,2
2,464,10,14,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",462,1
2,464,10,14,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",479,1
2,464,10,14,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",513,1
3,467,10,17,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",368,2
3,467,10,17,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",375,1
3,467,10,17,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",413,2
3,467,10,17,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",486,2
3,467,10,17,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",511,1
3,467,10,17,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",546,1
4,962,20,12,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",440,1
4,962,20,12,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",476,1
4,962,20,12,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",487,2
4,962,20,12,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",501,1
4,962,20,12,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",518,2
4,962,20,12,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",524,1
4,962,20,12,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",559,5
4,962,20,12,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",568,1
4,962,20,12,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",570,2
4,962,20,12,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",571,1
4,962,20,12,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",574,1
4,962,20,12,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",576,3
4,962,20,12,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",584,5
4,962,20,12,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",590,2
4,962,20,12,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",610,3
4,962,20,12,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",614,3
4,962,20,12,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",654,3
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",441,2
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",449,7
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",452,1
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",477,4
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",490,1
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",491,1
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",502,1
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",509,4
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",515,1
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",516,1
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",519,1
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",522,1
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",537,2
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",546,3
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",547,1
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",552,1
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",576,3
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",581,1
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",640,1
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",652,1
5,2422,49,22,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",698,1
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",506,1
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",520,1
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",540,2
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",541,3
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",556,1
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",561,1
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",567,1
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",570,2
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",587,3
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",604,1
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",626,1
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",630,1
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",631,1
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",634,2
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",655,1
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",659,5
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",671,3
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",683,1
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",709,2
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",760,2
6,296,6,46,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",773,1
7,2166,44,16,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",680,1
8,1399,28,49,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",526,1
8,1399,28,49,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",608,1
8,1399,28,49,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",611,1
8,1399,28,49,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",612,2
8,1399,28,49,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",646,1
8,1399,28,49,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",653,3
8,1399,28,49,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",692,2
8,1399,28,49,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",693,1
8,1399,28,49,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",721,2
9,856,18,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",433,1
9,856,18,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",449,1
9,856,18,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",453,4
9,856,18,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",487,2
9,856,18,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",494,2
9,856,18,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",514,5
9,856,18,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",516,1
9,856,18,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",520,2
9,856,18,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",524,2
9,856,18,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",526,1
9,856,18,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",532,2
9,856,18,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",557,1
9,856,18,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",566,1
9,856,18,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",568,2
9,856,18,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",570,1
9,856,18,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",571,3
9,856,18,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",576,2
9,856,18,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",584,4
9,856,18,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",627,1
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",449,1
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",487,1
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",505,1
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",512,2
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",514,3
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",520,1
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",521,1
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",531,3
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",536,1
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",545,2
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",570,3
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",577,1
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",581,1
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",584,3
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",591,1
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",596,2
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",605,1
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",612,2
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",623,1
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",636,3
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",647,1
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",663,2
10,1659,34,9,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",713,1
11,1584,32,34,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",434,1
11,1584,32,34,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",580,1
11,1584,32,34,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",600,1
11,1584,32,34,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",692,1
11,1584,32,34,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",721,2
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",398,1
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",462,1
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",474,1
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",481,1
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",486,1
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",500,1
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",515,2
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",516,3
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",523,1
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",525,1
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",537,2
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",552,2
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",556,2
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",558,1
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",574,2
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",579,1
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",587,1
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",600,1
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",615,3
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",619,2
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",627,2
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",633,2
12,927,19,27,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",652,1
13,1102,23,2,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",318,2
13,1102,23,2,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",322,3
13,1102,23,2,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",333,1
13,1102,23,2,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",362,2
13,1102,23,2,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",392,1
13,1102,23,2,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",414,1
13,1102,23,2,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",422,1
13,1102,23,2,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",433,1
13,1102,23,2,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",435,2
13,1102,23,2,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",475,1
13,1102,23,2,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",487,1
13,1102,23,2,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",568,1
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",363,1
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",420,1
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",430,4
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",445,2
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",450,1
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",454,4
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",479,1
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",497,4
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",500,1
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",502,1
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",509,1
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",517,1
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",520,1
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",530,1
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",542,1
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",545,2
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",554,1
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",559,1
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",571,1
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",586,1
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",600,4
14,1481,30,31,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",614,1
15,1306,27,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",424,2
15,1306,27,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",453,3
15,1306,27,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",471,3
15,1306,27,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",481,1
15,1306,27,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",495,3
15,1306,27,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",512,4
15,1306,27,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",514,6
15,1306,27,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",518,1
15,1306,27,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",556,1
15,1306,27,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",558,1
15,1306,27,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",559,1
15,1306,27,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",574,1
15,1306,27,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",581,1
15,1306,27,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",591,1
15,1306,27,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",605,3
15,1306,27,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",627,1
15,1306,27,6,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",653,1
16,728,15,28,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",462,1
16,728,15,28,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",479,5
16,728,15,28,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",489,1
16,728,15,28,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",496,1
16,728,15,28,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",517,2
16,728,15,28,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",518,1
16,728,15,28,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",522,1
16,728,15,28,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",523,1
16,728,15,28,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",537,2
16,728,15,28,1,2499,"25326637",113,40,"pre_fragmentation",50,0.1,NA,"random",552,2
