sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,sim_id,master_seed,step,step_label,grid_size,ac_amount,fragmentation,samp_method,species_id,n
1,872,18,22,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",NA,NA
2,2109,43,9,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",NA,NA
3,1700,34,50,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",535,1
3,1700,34,50,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",564,1
4,1550,31,50,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",644,1
5,205,5,5,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",430,1
5,205,5,5,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",551,1
5,205,5,5,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",563,1
6,706,15,6,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",730,1
6,706,15,6,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",830,1
6,706,15,6,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",854,1
6,706,15,6,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",875,1
6,706,15,6,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",880,1
7,1840,37,40,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",308,1
8,234,5,34,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",NA,NA
9,1085,22,35,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",630,1
9,1085,22,35,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",667,1
10,2002,41,2,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",NA,NA
11,1403,29,3,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",NA,NA
12,874,18,24,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",43,1
12,874,18,24,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",44,2
12,874,18,24,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",45,1
12,874,18,24,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",49,1
12,874,18,24,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",51,1
12,874,18,24,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",52,2
12,874,18,24,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",53,1
12,874,18,24,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",55,2
12,874,18,24,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",56,1
12,874,18,24,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",57,1
12,874,18,24,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",59,2
12,874,18,24,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",61,2
12,874,18,24,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",63,1
12,874,18,24,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",64,1
12,874,18,24,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",67,1
12,874,18,24,1,2499,"25326639",115,0,"start",50,0.1,NA,"random",68,2
