sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,sim_id,master_seed,step,step_label,grid_size,ac_amount,fragmentation,samp_method,species_id,n
1,929,19,29,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",635,1
2,1488,30,38,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",899,1
2,1488,30,38,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",904,1
2,1488,30,38,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",906,1
3,346,7,46,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",508,1
4,1407,29,7,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",439,1
4,1407,29,7,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",529,1
5,1853,38,3,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",357,1
5,1853,38,3,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",438,1
6,753,16,3,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",719,1
7,1192,24,42,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",NA,NA
8,18,1,18,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",NA,NA
9,2224,45,24,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",299,1
9,2224,45,24,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",303,1
9,2224,45,24,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",331,1
9,2224,45,24,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",344,1
9,2224,45,24,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",400,1
10,1766,36,16,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",NA,NA
11,628,13,28,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",665,1
12,2479,50,29,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",793,1
12,2479,50,29,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",803,1
12,2479,50,29,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",822,1
12,2479,50,29,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",853,1
13,1638,33,38,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",725,1
13,1638,33,38,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",748,1
13,1638,33,38,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",828,1
13,1638,33,38,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",829,1
14,2142,43,42,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",310,1
14,2142,43,42,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",370,1
15,671,14,21,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",NA,NA
16,2404,49,4,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",408,1
17,2433,49,33,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",422,1
18,1877,38,27,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",356,1
18,1877,38,27,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",357,1
19,462,10,12,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",208,1
19,462,10,12,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",213,1
19,462,10,12,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",235,1
19,462,10,12,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",244,1
19,462,10,12,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",254,1
19,462,10,12,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",263,1
19,462,10,12,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",269,1
19,462,10,12,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",394,1
19,462,10,12,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",395,1
20,989,20,39,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",425,1
20,989,20,39,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",453,1
21,1301,27,1,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",341,1
21,1301,27,1,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",423,1
22,1470,30,20,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",423,1
23,2112,43,12,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",606,1
23,2112,43,12,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",643,1
23,2112,43,12,1,2499,"25326642",118,0,"start",50,0.3,NA,"random",687,1
