sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,sim_id,master_seed,step,step_label,grid_size,ac_amount,fragmentation,samp_method,species_id,n
1,962,20,12,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",634,1
1,962,20,12,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",725,1
1,962,20,12,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",729,1
1,962,20,12,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",775,1
1,962,20,12,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",794,1
1,962,20,12,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",802,1
2,700,14,50,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",543,1
3,1260,26,10,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",707,1
4,1121,23,21,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",NA,NA
5,2104,43,4,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",332,1
5,2104,43,4,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",468,1
5,2104,43,4,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",479,1
6,292,6,42,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",538,1
6,292,6,42,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",542,1
6,292,6,42,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",554,1
7,2235,45,35,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",NA,NA
8,2288,46,38,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",395,1
9,893,18,43,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",327,1
9,893,18,43,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",466,1
10,2287,46,37,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",397,1
11,2218,45,18,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",438,1
11,2218,45,18,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",526,1
12,2306,47,6,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",395,1
13,2292,46,42,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",371,1
13,2292,46,42,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",422,1
13,2292,46,42,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",528,1
14,586,12,36,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",550,1
15,1233,25,33,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",621,1
15,1233,25,33,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",677,1
16,849,17,49,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",492,1
17,1690,34,40,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",514,1
18,1470,30,20,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",642,1
18,1470,30,20,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",671,1
19,2315,47,15,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",NA,NA
20,1706,35,6,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",500,1
21,949,19,49,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",539,1
22,645,13,45,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",357,1
22,645,13,45,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",362,1
22,645,13,45,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",396,1
22,645,13,45,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",466,1
23,164,4,14,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",160,1
23,164,4,14,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",262,1
24,833,17,33,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",NA,NA
25,2478,50,28,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",410,1
26,2368,48,18,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",NA,NA
27,1507,31,7,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",625,1
28,1330,27,30,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",755,1
28,1330,27,30,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",809,1
28,1330,27,30,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",875,1
28,1330,27,30,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",882,1
28,1330,27,30,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",925,1
29,1300,26,50,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",517,1
29,1300,26,50,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",580,1
30,499,10,49,1,2499,"25326648",124,0,"start",50,0.7,NA,"random",NA,NA
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",379,1
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",382,1
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",385,2
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",443,1
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",444,3
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",445,3
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",449,6
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",458,1
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",460,2
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",464,1
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",477,1
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",489,1
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",490,4
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",497,1
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",502,1
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",503,3
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",508,2
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",526,1
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",538,1
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",548,1
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",557,2
1,2387,48,37,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",571,2
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",302,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",303,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",305,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",312,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",341,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",344,2
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",352,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",359,3
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",360,2
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",361,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",365,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",369,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",372,4
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",373,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",374,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",382,3
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",385,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",389,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",391,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",394,3
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",395,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",400,2
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",408,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",432,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",441,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",443,2
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",455,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",472,1
2,1951,40,1,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",490,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",270,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",294,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",311,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",316,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",319,5
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",334,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",339,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",345,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",348,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",353,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",355,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",371,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",376,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",384,2
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",386,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",397,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",399,4
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",407,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",408,2
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",411,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",426,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",438,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",439,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",445,2
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",451,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",476,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",505,1
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",508,2
3,734,15,34,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",539,1
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",366,1
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",419,1
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",428,2
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",444,1
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",448,2
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",461,1
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",475,1
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",477,3
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",478,1
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",489,2
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",493,3
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",499,1
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",508,6
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",527,2
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",530,2
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",532,1
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",556,1
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",562,3
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",574,2
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",586,1
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",612,1
4,29,1,29,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",616,1
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",355,1
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",386,1
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",404,1
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",414,3
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",426,1
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",434,4
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",451,1
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",463,1
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",471,1
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",475,3
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",476,1
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",477,1
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",489,1
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",494,2
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",497,1
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",498,1
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",513,1
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",519,1
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",526,1
5,896,18,46,1,2499,"25326648",124,40,"pre_fragmentation",50,0.7,NA,"random",533,1
