sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,sim_id,master_seed,step,step_label,grid_size,ac_amount,fragmentation,samp_method,species_id,n
1,936,19,36,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",379,1
1,936,19,36,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",478,1
2,2009,41,9,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",134,1
2,2009,41,9,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",141,1
2,2009,41,9,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",155,1
2,2009,41,9,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",174,1
2,2009,41,9,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",252,1
2,2009,41,9,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",305,1
3,1975,40,25,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",641,1
3,1975,40,25,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",712,1
3,1975,40,25,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",728,1
3,1975,40,25,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",731,1
3,1975,40,25,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",735,1
3,1975,40,25,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",747,1
4,1799,36,49,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",NA,NA
5,333,7,33,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",NA,NA
6,116,3,16,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",NA,NA
7,103,3,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",388,1
8,1148,23,48,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",629,1
8,1148,23,48,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",656,1
9,227,5,27,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",334,1
10,1047,21,47,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",674,1
11,269,6,19,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",218,1
11,269,6,19,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",236,1
12,1254,26,4,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",358,1
13,541,11,41,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",679,1
14,2404,49,4,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",NA,NA
15,924,19,24,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",557,1
16,1703,35,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",907,1
16,1703,35,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",912,1
16,1703,35,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",916,2
16,1703,35,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",920,1
16,1703,35,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",921,1
16,1703,35,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",922,1
16,1703,35,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",925,1
16,1703,35,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",926,2
16,1703,35,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",928,1
16,1703,35,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",931,1
16,1703,35,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",933,1
16,1703,35,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",939,2
16,1703,35,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",940,1
16,1703,35,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",945,1
16,1703,35,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",952,1
16,1703,35,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",955,3
16,1703,35,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",957,1
16,1703,35,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",960,2
16,1703,35,3,1,2499,"25326638",114,0,"start",50,0.1,NA,"random",961,1
