sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,sim_id,master_seed,step,step_label,grid_size,ac_amount,fragmentation,samp_method,species_id,n
1,2288,46,38,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",599,1
2,743,15,43,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",813,1
3,1461,30,11,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",25,1
3,1461,30,11,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",37,1
3,1461,30,11,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",49,1
3,1461,30,11,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",53,1
3,1461,30,11,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",56,1
3,1461,30,11,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",59,1
3,1461,30,11,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",89,1
3,1461,30,11,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",111,1
3,1461,30,11,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",115,1
3,1461,30,11,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",139,1
3,1461,30,11,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",189,1
4,389,8,39,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",530,1
4,389,8,39,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",533,1
4,389,8,39,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",546,1
4,389,8,39,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",620,1
5,1844,37,44,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",607,1
6,2137,43,37,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",728,1
7,1429,29,29,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",826,1
7,1429,29,29,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",885,1
7,1429,29,29,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",899,1
7,1429,29,29,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",911,1
7,1429,29,29,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",942,1
7,1429,29,29,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",947,1
7,1429,29,29,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",953,1
8,1790,36,40,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",616,1
8,1790,36,40,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",648,1
8,1790,36,40,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",721,1
8,1790,36,40,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",776,1
9,2297,46,47,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",587,1
9,2297,46,47,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",629,1
10,1558,32,8,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",164,1
10,1558,32,8,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",182,1
10,1558,32,8,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",206,1
10,1558,32,8,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",292,1
11,2100,42,50,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",NA,NA
12,1349,27,49,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",478,1
13,2012,41,12,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",145,1
13,2012,41,12,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",291,1
14,1222,25,22,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",431,1
15,25,1,25,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",512,1
15,25,1,25,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",580,1
16,1273,26,23,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",493,1
16,1273,26,23,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",521,1
17,817,17,17,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",662,1
17,817,17,17,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",793,1
17,817,17,17,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",794,1
18,142,3,42,1,2499,"25326643",119,0,"start",50,0.5,NA,"random",646,1
