sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,sim_id,master_seed,step,step_label,grid_size,ac_amount,fragmentation,samp_method,species_id,n,replicate_num
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",302,1,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",337,1,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",349,2,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",352,2,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",353,2,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",354,3,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",356,2,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",359,1,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",362,1,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",365,2,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",375,2,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",377,1,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",379,3,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",388,1,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",392,2,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",394,2,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",404,1,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",408,2,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",410,1,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",414,1,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",421,1,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",424,1,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",431,1,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",432,2,2
1,13,1,13,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",434,1,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",302,1,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",326,1,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",346,1,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",349,1,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",358,1,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",365,1,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",377,4,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",379,4,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",380,2,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",386,1,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",389,1,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",394,2,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",399,1,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",404,1,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",410,2,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",411,1,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",424,2,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",432,3,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",442,1,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",443,4,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",447,1,2
2,14,1,14,1,371,"0016",870,40,"post_fragmentation",50,0.7,0.2,"all",450,1,2
