sim_id,master_seed,grid_size,fragmentation,ac_amount,habitat,niche_breadth,edge_effect,dispersal,dispersal_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
43,897,50,0.2,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,2248,45,48,1,270,466,1
43,897,50,0.2,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,2248,45,48,1,270,471,1
43,897,50,0.2,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,2248,45,48,1,270,527,2
43,897,50,0.2,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,2248,45,48,1,270,550,1
43,897,50,0.2,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,2248,45,48,1,270,553,2
43,897,50,0.2,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,2248,45,48,1,270,564,2
43,897,50,0.2,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,2248,45,48,1,270,575,1
43,897,50,0.2,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,2248,45,48,1,270,577,3
43,897,50,0.2,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,2248,45,48,1,270,581,4
43,897,50,0.2,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,2248,45,48,1,270,583,1
43,897,50,0.2,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,2248,45,48,1,270,595,2
43,897,50,0.2,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,2248,45,48,1,270,597,3
43,897,50,0.2,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,2248,45,48,1,270,598,1
43,897,50,0.2,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,2248,45,48,1,270,609,1
43,897,50,0.2,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,2248,45,48,1,270,615,1
43,897,50,0.2,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,2248,45,48,1,270,628,1
43,897,50,0.2,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,2248,45,48,1,270,630,3
43,897,50,0.2,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,2248,45,48,1,270,642,1
43,897,50,0.2,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,2248,45,48,1,270,650,1
