sim_id,master_seed,grid_size,fragmentation,ac_amount,habitat,niche_breadth,edge_effect,dispersal,dispersal_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,358,2
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,373,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,406,3
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,413,2
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,419,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,430,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,436,3
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,444,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,446,3
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,461,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,462,3
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,476,2
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,478,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,489,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,490,2
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,493,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,494,2
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,499,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,506,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,517,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,520,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,525,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",1,37,1,37,2,4,622,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,389,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,428,4
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,429,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,432,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,435,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,436,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,437,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,439,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,447,2
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,452,2
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,463,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,465,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,476,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,478,2
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,487,2
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,491,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,493,2
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,495,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,500,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,502,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,507,2
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,514,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,554,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",2,52,2,2,1,2,560,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",3,70,2,20,3,1,598,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",3,70,2,20,3,1,600,2
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",3,70,2,20,3,1,609,3
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",3,70,2,20,3,1,619,2
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",3,70,2,20,3,1,621,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",3,70,2,20,3,1,628,2
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",3,70,2,20,3,1,641,1
21,875,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","chessboard",3,70,2,20,3,1,643,2
