sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,sim_id,master_seed,step,step_label,grid_size,ac_amount,fragmentation,samp_method,species_id,n,replicate_num
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,464,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,475,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,477,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,496,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,508,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,512,2,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,522,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,526,3,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,535,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,546,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,548,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,549,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,558,5,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,565,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,566,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,569,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,576,3,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,582,2,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,584,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,596,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,602,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,605,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,607,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,638,2,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,641,2,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,650,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,652,1,1
1,59,2,9,1,182,10,122,40,post_fragmentation,50,0.7,0.2,random,662,1,1
