sim_id,master_seed,grid_size,fragmentation,ac_amount,habitat,niche_breadth,edge_effect,dispersal,dispersal_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",1,1932,39,32,1,2499,402,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",1,1932,39,32,1,2499,468,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",2,2039,41,39,1,2499,NA,NA
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",3,1954,40,4,1,2499,NA,NA
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",4,719,15,19,1,2499,640,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",5,2355,48,5,1,2499,508,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",6,863,18,13,1,2499,848,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",7,1527,31,27,1,2499,428,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",7,1527,31,27,1,2499,554,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",8,2346,47,46,1,2499,NA,NA
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",9,397,8,47,1,2499,653,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",9,397,8,47,1,2499,743,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",10,344,7,44,1,2499,517,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",11,1595,32,45,1,2499,878,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",11,1595,32,45,1,2499,902,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",11,1595,32,45,1,2499,908,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",11,1595,32,45,1,2499,943,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",11,1595,32,45,1,2499,950,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",11,1595,32,45,1,2499,959,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",11,1595,32,45,1,2499,976,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",11,1595,32,45,1,2499,977,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",12,1970,40,20,1,2499,562,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",13,2451,50,1,1,2499,NA,NA
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",14,1643,33,43,1,2499,847,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",15,98,2,48,1,2499,563,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",16,1454,30,4,1,2499,912,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",16,1454,30,4,1,2499,913,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",16,1454,30,4,1,2499,926,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",16,1454,30,4,1,2499,963,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",16,1454,30,4,1,2499,992,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",17,413,9,13,1,2499,NA,NA
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",18,879,18,29,1,2499,NA,NA
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",19,1632,33,32,1,2499,677,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",20,1754,36,4,1,2499,903,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",21,860,18,10,1,2499,710,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",22,516,11,16,1,2499,NA,NA
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",23,2431,49,31,1,2499,181,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",23,2431,49,31,1,2499,283,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",23,2431,49,31,1,2499,298,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",24,854,18,4,1,2499,708,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",25,2090,42,40,1,2499,442,1
72,562,50,NA,0.7,0.15,0.1,1,1,2,0,"start","random",25,2090,42,40,1,2499,443,1
