sim_id,master_seed,grid_size,fragmentation,ac_amount,habitat,niche_breadth,edge_effect,dispersal,dispersal_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,9,1,9,1,326,304,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,9,1,9,1,326,305,2
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,9,1,9,1,326,338,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,9,1,9,1,326,339,2
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,9,1,9,1,326,365,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,9,1,9,1,326,395,2
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,9,1,9,1,326,405,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,9,1,9,1,326,421,2
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,9,1,9,1,326,443,2
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,9,1,9,1,326,446,5
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,9,1,9,1,326,449,5
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,9,1,9,1,326,480,2
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,9,1,9,1,326,512,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,9,1,9,1,326,516,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,9,1,9,1,326,526,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,9,1,9,1,326,531,2
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,9,1,9,1,326,535,2
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,9,1,9,1,326,543,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,284,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,285,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,288,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,304,2
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,309,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,325,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,363,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,367,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,368,2
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,375,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,421,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,431,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,442,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,443,7
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,446,2
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,477,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,512,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,517,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,532,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,543,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,546,2
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,574,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,10,1,10,1,326,579,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,11,1,11,1,326,352,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,11,1,11,1,326,395,2
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,11,1,11,1,326,443,5
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,11,1,11,1,326,454,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,11,1,11,1,326,455,2
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,11,1,11,1,326,490,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,11,1,11,1,326,512,2
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,11,1,11,1,326,531,9
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,11,1,11,1,326,532,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,11,1,11,1,326,535,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,11,1,11,1,326,539,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,11,1,11,1,326,546,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,11,1,11,1,326,555,6
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,11,1,11,1,326,574,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,11,1,11,1,326,641,2
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",4,12,1,12,1,326,407,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",4,12,1,12,1,326,416,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",4,12,1,12,1,326,443,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",4,12,1,12,1,326,477,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",4,12,1,12,1,326,484,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",4,12,1,12,1,326,511,1
8,120,50,0.5,0.5,0.15,0.1,1,1,2,40,"post_fragmentation","all",4,12,1,12,1,326,512,5
