sim_id,master_seed,grid_size,fragmentation,ac_amount,habitat,niche_breadth,edge_effect,dispersal,dispersal_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,31,1,31,1,311,477,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,31,1,31,1,311,560,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,31,1,31,1,311,571,2
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,31,1,31,1,311,605,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,31,1,31,1,311,628,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,31,1,31,1,311,636,3
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,31,1,31,1,311,698,3
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",1,31,1,31,1,311,706,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,278,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,291,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,361,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,374,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,377,2
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,384,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,401,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,402,3
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,419,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,420,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,442,2
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,456,2
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,470,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,472,4
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,473,2
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,476,3
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,484,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,493,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,540,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,560,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,561,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,571,2
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",2,32,1,32,1,311,589,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,34,1,34,1,311,278,2
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,34,1,34,1,311,303,2
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,34,1,34,1,311,331,5
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,34,1,34,1,311,336,4
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,34,1,34,1,311,358,1
5,117,50,0.5,0.3,0.15,0.1,1,1,2,40,"post_fragmentation","all",3,34,1,34,1,311,361,2
