sim_id,master_seed,grid_size,fragmentation,ac_amount,habitat,niche_breadth,edge_effect,dispersal,dispersal_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,219,2
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,224,1
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,229,1
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,249,2
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,251,2
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,264,1
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,266,2
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,267,1
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,270,1
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,275,2
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,278,1
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,280,1
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,283,2
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,288,2
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,293,1
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,294,4
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,299,1
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,300,1
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,301,1
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,305,3
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,319,1
42,896,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,591,12,41,30,14,326,1
