sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,sim_id,master_seed,step,step_label,grid_size,ac_amount,fragmentation,samp_method,species_id,n,replicate_num
1,36,1,36,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,676,1,1
1,36,1,36,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,737,2,1
2,37,1,37,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,286,1,1
2,37,1,37,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,400,1,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,402,1,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,430,1,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,434,2,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,474,2,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,477,4,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,500,1,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,502,2,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,512,1,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,516,6,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,517,4,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,518,1,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,541,1,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,550,2,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,561,3,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,577,1,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,593,1,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,604,2,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,612,1,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,631,1,1
3,38,1,38,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,660,1,1
4,39,1,39,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,297,1,1
4,39,1,39,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,434,2,1
4,39,1,39,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,474,2,1
4,39,1,39,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,487,1,1
4,39,1,39,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,502,1,1
4,39,1,39,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,517,2,1
5,40,1,40,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,440,1,1
5,40,1,40,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,474,4,1
5,40,1,40,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,486,3,1
5,40,1,40,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,496,3,1
5,40,1,40,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,502,3,1
5,40,1,40,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,516,1,1
5,40,1,40,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,517,2,1
5,40,1,40,1,374,1,113,40,post_fragmentation,50,0.1,0.2,all,534,1,1
