sim_id,master_seed,grid_size,fragmentation,ac_amount,habitat,niche_breadth,edge_effect,dispersal,dispersal_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",1,1,1,1,1,2499,879,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",1,1,1,1,1,2499,890,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",1,1,1,1,1,2499,897,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",1,1,1,1,1,2499,921,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",1,1,1,1,1,2499,962,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",1,1,1,1,1,2499,969,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",2,2,1,2,1,2499,784,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",2,2,1,2,1,2499,820,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",2,2,1,2,1,2499,870,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",3,3,1,3,1,2499,771,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",3,3,1,3,1,2499,856,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",3,3,1,3,1,2499,866,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",3,3,1,3,1,2499,880,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",4,4,1,4,1,2499,749,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",5,5,1,5,1,2499,852,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",5,5,1,5,1,2499,860,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",5,5,1,5,1,2499,876,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",5,5,1,5,1,2499,884,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",6,6,1,6,1,2499,712,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",6,6,1,6,1,2499,750,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",6,6,1,6,1,2499,766,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",6,6,1,6,1,2499,859,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",6,6,1,6,1,2499,879,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",7,7,1,7,1,2499,756,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",7,7,1,7,1,2499,802,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",7,7,1,7,1,2499,845,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",8,8,1,8,1,2499,742,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",8,8,1,8,1,2499,758,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",9,9,1,9,1,2499,771,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",9,9,1,9,1,2499,776,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",9,9,1,9,1,2499,807,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",10,10,1,10,1,2499,681,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",11,11,1,11,1,2499,552,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",11,11,1,11,1,2499,664,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",12,12,1,12,1,2499,560,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",13,13,1,13,1,2499,622,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",14,14,1,14,1,2499,581,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",14,14,1,14,1,2499,643,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",14,14,1,14,1,2499,671,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",15,15,1,15,1,2499,638,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",16,16,1,16,1,2499,559,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",17,17,1,17,1,2499,515,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",17,17,1,17,1,2499,620,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",17,17,1,17,1,2499,666,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",18,18,1,18,1,2499,577,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",18,18,1,18,1,2499,586,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",19,19,1,19,1,2499,564,1
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",20,20,1,20,1,2499,NA,NA
60,550,50,NA,0.7,0.15,0.1,1,1,2,0,"start","all",21,21,1,21,1,2499,462,1
