sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,sim_id,master_seed,step,step_label,grid_size,ac_amount,fragmentation,samp_method,species_id,n,replicate_num
1,328,7,28,1,2499,51,541,0,start,50,0.7,,random,583,1,12
1,328,7,28,1,2499,51,541,0,start,50,0.7,,random,622,1,12
2,784,16,34,1,2499,51,541,0,start,50,0.7,,random,365,1,12
2,784,16,34,1,2499,51,541,0,start,50,0.7,,random,489,1,12
3,2413,49,13,1,2499,51,541,0,start,50,0.7,,random,808,1,12
4,995,20,45,1,2499,51,541,0,start,50,0.7,,random,356,1,12
5,544,11,44,1,2499,51,541,0,start,50,0.7,,random,345,1,12
5,544,11,44,1,2499,51,541,0,start,50,0.7,,random,487,1,12
5,544,11,44,1,2499,51,541,0,start,50,0.7,,random,534,1,12
6,1869,38,19,1,2499,51,541,0,start,50,0.7,,random,244,1,12
6,1869,38,19,1,2499,51,541,0,start,50,0.7,,random,254,1,12
6,1869,38,19,1,2499,51,541,0,start,50,0.7,,random,327,1,12
7,1234,25,34,1,2499,51,541,0,start,50,0.7,,random,,,12
8,235,5,35,1,2499,51,541,0,start,50,0.7,,random,657,1,12
9,1271,26,21,1,2499,51,541,0,start,50,0.7,,random,,,12
10,1493,30,43,1,2499,51,541,0,start,50,0.7,,random,447,1,12
10,1493,30,43,1,2499,51,541,0,start,50,0.7,,random,568,1,12
11,1496,30,46,1,2499,51,541,0,start,50,0.7,,random,634,1,12
12,873,18,23,1,2499,51,541,0,start,50,0.7,,random,,,12
13,2163,44,13,1,2499,51,541,0,start,50,0.7,,random,748,1,12
13,2163,44,13,1,2499,51,541,0,start,50,0.7,,random,772,1,12
13,2163,44,13,1,2499,51,541,0,start,50,0.7,,random,799,1,12
13,2163,44,13,1,2499,51,541,0,start,50,0.7,,random,833,1,12
14,704,15,4,1,2499,51,541,0,start,50,0.7,,random,289,1,12
15,1553,32,3,1,2499,51,541,0,start,50,0.7,,random,508,1,12
15,1553,32,3,1,2499,51,541,0,start,50,0.7,,random,588,1,12
16,2192,44,42,1,2499,51,541,0,start,50,0.7,,random,651,1,12
16,2192,44,42,1,2499,51,541,0,start,50,0.7,,random,669,1,12
16,2192,44,42,1,2499,51,541,0,start,50,0.7,,random,671,1,12
17,1934,39,34,1,2499,51,541,0,start,50,0.7,,random,382,1,12
