sim_id,master_seed,grid_size,fragmentation,ac_amount,habitat,niche_breadth,edge_effect,dispersal,dispersal_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,708,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,741,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,742,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,744,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,745,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,752,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,770,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,778,2
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,809,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,815,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,818,2
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,827,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,837,3
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,845,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,855,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,856,2
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,857,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,858,2
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,859,2
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,864,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,866,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,869,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,870,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,886,2
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,894,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,901,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,906,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,912,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,930,2
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",1,598,12,48,49,11,951,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,146,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,178,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,193,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,194,2
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,204,4
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,220,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,234,3
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,247,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,251,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,253,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,254,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,256,3
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,257,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,260,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,266,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,267,3
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,270,2
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,272,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,297,3
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,307,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,314,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,319,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,341,1
24,878,50,0.8,0.7,0.15,0.1,1,1,2,40,"post_fragmentation","random",2,968,20,18,75,3,415,1
