sim_id,master_seed,grid_size,ac_amount,habitat,fragmentation,niche_breadth,dispersal,disp_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",1,1,1,1,1,2499,NA,NA
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",2,3,1,3,1,2499,655,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",3,5,1,5,1,2499,NA,NA
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",4,7,1,7,1,2499,445,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",4,7,1,7,1,2499,522,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",5,9,1,9,1,2499,271,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",6,11,1,11,1,2499,244,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",7,13,1,13,1,2499,NA,NA
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",8,15,1,15,1,2499,534,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",9,17,1,17,1,2499,NA,NA
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",10,19,1,19,1,2499,439,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",10,19,1,19,1,2499,566,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",10,19,1,19,1,2499,597,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",11,21,1,21,1,2499,350,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",12,23,1,23,1,2499,450,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",12,23,1,23,1,2499,452,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",13,25,1,25,1,2499,310,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",13,25,1,25,1,2499,433,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",14,27,1,27,1,2499,206,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",14,27,1,27,1,2499,342,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",15,29,1,29,1,2499,331,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",16,31,1,31,1,2499,NA,NA
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",17,33,1,33,1,2499,126,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",17,33,1,33,1,2499,159,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",17,33,1,33,1,2499,167,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",17,33,1,33,1,2499,176,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",17,33,1,33,1,2499,215,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",18,35,1,35,1,2499,155,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",18,35,1,35,1,2499,156,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",18,35,1,35,1,2499,158,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",18,35,1,35,1,2499,177,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",19,37,1,37,1,2499,NA,NA
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",20,39,1,39,1,2499,558,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",21,41,1,41,1,2499,588,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",21,41,1,41,1,2499,628,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",22,43,1,43,1,2499,665,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",22,43,1,43,1,2499,687,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",23,45,1,45,1,2499,NA,NA
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",24,47,1,47,1,2499,628,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",24,47,1,47,1,2499,720,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",25,49,1,49,1,2499,618,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",25,49,1,49,1,2499,707,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",26,52,2,2,1,2499,733,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",27,54,2,4,1,2499,693,2
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",27,54,2,4,1,2499,728,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",28,56,2,6,1,2499,NA,NA
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",29,58,2,8,1,2499,425,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",30,60,2,10,1,2499,389,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",31,62,2,12,1,2499,270,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",31,62,2,12,1,2499,389,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",32,64,2,14,1,2499,431,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",33,66,2,16,1,2499,549,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",34,68,2,18,1,2499,NA,NA
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",35,70,2,20,1,2499,NA,NA
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",36,72,2,22,1,2499,405,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",37,74,2,24,1,2499,NA,NA
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",38,76,2,26,1,2499,207,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",38,76,2,26,1,2499,296,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",38,76,2,26,1,2499,333,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",39,78,2,28,1,2499,406,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",40,80,2,30,1,2499,195,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",40,80,2,30,1,2499,237,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",41,82,2,32,1,2499,183,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",41,82,2,32,1,2499,335,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",42,84,2,34,1,2499,182,1
"0083",215,50,0.7,1,NA,0.1,1,5,0,"start","checkerboard",42,84,2,34,1,2499,305,1
