sim_id,master_seed,grid_size,ac_amount,habitat,fragmentation,niche_breadth,dispersal,disp_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",1,2496,50,46,1,2499,526,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",1,2496,50,46,1,2499,601,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",2,2309,47,9,1,2499,749,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",2,2309,47,9,1,2499,782,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",2,2309,47,9,1,2499,826,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",3,1613,33,13,1,2499,277,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",3,1613,33,13,1,2499,287,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",4,474,10,24,1,2499,632,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",4,474,10,24,1,2499,636,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",4,474,10,24,1,2499,677,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",5,1267,26,17,1,2499,2,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",6,1485,30,35,1,2499,530,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",7,2275,46,25,1,2499,310,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",7,2275,46,25,1,2499,322,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",7,2275,46,25,1,2499,356,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",8,98,2,48,1,2499,650,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",9,171,4,21,1,2499,479,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",9,171,4,21,1,2499,626,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",10,1103,23,3,1,2499,547,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",10,1103,23,3,1,2499,628,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",11,105,3,5,1,2499,755,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",11,105,3,5,1,2499,765,1
"0078",210,50,0.7,1,NA,0.1,1,10,0,"start","random",11,105,3,5,1,2499,766,1
