sim_id,master_seed,grid_size,ac_amount,habitat,fragmentation,niche_breadth,dispersal,disp_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",1,1,1,1,1,2499,838,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",1,1,1,1,1,2499,878,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",1,1,1,1,1,2499,884,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",1,1,1,1,1,2499,892,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",1,1,1,1,1,2499,898,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",1,1,1,1,1,2499,909,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",2,2,1,2,1,2499,898,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",2,2,1,2,1,2499,902,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",3,3,1,3,1,2499,693,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",3,3,1,3,1,2499,734,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",3,3,1,3,1,2499,784,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",3,3,1,3,1,2499,841,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",3,3,1,3,1,2499,867,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",4,4,1,4,1,2499,677,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",4,4,1,4,1,2499,690,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",4,4,1,4,1,2499,706,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",4,4,1,4,1,2499,765,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",4,4,1,4,1,2499,811,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",4,4,1,4,1,2499,832,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",5,5,1,5,1,2499,753,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",6,6,1,6,1,2499,652,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",6,6,1,6,1,2499,684,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",6,6,1,6,1,2499,716,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",6,6,1,6,1,2499,731,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",7,7,1,7,1,2499,612,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",7,7,1,7,1,2499,647,2
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",7,7,1,7,1,2499,687,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",8,8,1,8,1,2499,661,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",8,8,1,8,1,2499,716,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",9,9,1,9,1,2499,618,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",9,9,1,9,1,2499,644,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",10,10,1,10,1,2499,696,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",10,10,1,10,1,2499,755,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",10,10,1,10,1,2499,781,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",11,11,1,11,1,2499,701,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",12,12,1,12,1,2499,614,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",12,12,1,12,1,2499,656,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",13,13,1,13,1,2499,483,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",13,13,1,13,1,2499,496,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",13,13,1,13,1,2499,651,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",14,14,1,14,1,2499,576,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","all",15,15,1,15,1,2499,NA,NA
