sim_id,master_seed,grid_size,ac_amount,habitat,fragmentation,niche_breadth,dispersal,disp_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",1,1,1,1,1,2499,838,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",1,1,1,1,1,2499,878,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",1,1,1,1,1,2499,884,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",1,1,1,1,1,2499,892,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",1,1,1,1,1,2499,898,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",1,1,1,1,1,2499,909,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",2,3,1,3,1,2499,693,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",2,3,1,3,1,2499,734,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",2,3,1,3,1,2499,784,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",2,3,1,3,1,2499,841,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",2,3,1,3,1,2499,867,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",3,5,1,5,1,2499,753,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",4,7,1,7,1,2499,612,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",4,7,1,7,1,2499,647,2
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",4,7,1,7,1,2499,687,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",5,9,1,9,1,2499,618,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",5,9,1,9,1,2499,644,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",6,11,1,11,1,2499,701,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",7,13,1,13,1,2499,483,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",7,13,1,13,1,2499,496,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",7,13,1,13,1,2499,651,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",8,15,1,15,1,2499,NA,NA
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",9,17,1,17,1,2499,403,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",10,19,1,19,1,2499,366,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",11,21,1,21,1,2499,240,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",12,23,1,23,1,2499,271,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",13,25,1,25,1,2499,177,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",14,27,1,27,1,2499,32,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",14,27,1,27,1,2499,45,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",14,27,1,27,1,2499,47,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",14,27,1,27,1,2499,126,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",15,29,1,29,1,2499,51,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",15,29,1,29,1,2499,53,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",15,29,1,29,1,2499,62,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",15,29,1,29,1,2499,89,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",16,31,1,31,1,2499,21,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",16,31,1,31,1,2499,32,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",16,31,1,31,1,2499,36,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",16,31,1,31,1,2499,54,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",16,31,1,31,1,2499,75,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",16,31,1,31,1,2499,79,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",16,31,1,31,1,2499,111,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",17,33,1,33,1,2499,10,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",17,33,1,33,1,2499,11,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",17,33,1,33,1,2499,22,1
"0084",216,50,0.7,1,NA,0.1,1,10,0,"start","checkerboard",17,33,1,33,1,2499,39,1
