sim_id,master_seed,grid_size,ac_amount,habitat,fragmentation,niche_breadth,edge_effect,dispersal,disp_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",1,1,1,1,1,2499,156,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",1,1,1,1,1,2499,162,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",1,1,1,1,1,2499,183,2
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",2,3,1,3,1,2499,6,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",2,3,1,3,1,2499,21,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",2,3,1,3,1,2499,33,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",2,3,1,3,1,2499,35,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",2,3,1,3,1,2499,37,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",2,3,1,3,1,2499,42,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",2,3,1,3,1,2499,46,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",2,3,1,3,1,2499,49,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",2,3,1,3,1,2499,79,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",2,3,1,3,1,2499,114,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",3,5,1,5,1,2499,5,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",3,5,1,5,1,2499,11,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",3,5,1,5,1,2499,35,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",3,5,1,5,1,2499,39,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",3,5,1,5,1,2499,47,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",3,5,1,5,1,2499,54,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",3,5,1,5,1,2499,86,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",3,5,1,5,1,2499,89,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",4,7,1,7,1,2499,1,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",4,7,1,7,1,2499,14,2
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",4,7,1,7,1,2499,26,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",4,7,1,7,1,2499,31,1
