sim_id,master_seed,grid_size,ac_amount,habitat,fragmentation,niche_breadth,edge_effect,dispersal,disp_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",1,1089,22,39,1,2499,769,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",1,1089,22,39,1,2499,860,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",2,570,12,20,1,2499,788,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",2,570,12,20,1,2499,889,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",3,325,7,25,1,2499,849,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",3,325,7,25,1,2499,854,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",3,325,7,25,1,2499,932,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",4,1619,33,19,1,2499,657,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",4,1619,33,19,1,2499,661,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",5,1815,37,15,1,2499,708,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",6,2087,42,37,1,2499,234,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",6,2087,42,37,1,2499,259,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",7,2381,48,31,1,2499,663,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",7,2381,48,31,1,2499,666,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",8,2189,44,39,1,2499,127,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",8,2189,44,39,1,2499,134,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",9,765,16,15,1,2499,833,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",9,765,16,15,1,2499,834,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",9,765,16,15,1,2499,960,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",9,765,16,15,1,2499,994,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",10,1052,22,2,1,2499,764,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",10,1052,22,2,1,2499,813,1
