sim_id,master_seed,grid_size,ac_amount,habitat,fragmentation,niche_breadth,edge_effect,dispersal,disp_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",1,1,1,1,1,2499,158,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",2,3,1,3,1,2499,113,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",2,3,1,3,1,2499,126,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",2,3,1,3,1,2499,129,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",2,3,1,3,1,2499,233,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",3,5,1,5,1,2499,238,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",4,7,1,7,1,2499,147,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",4,7,1,7,1,2499,223,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",4,7,1,7,1,2499,306,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",5,9,1,9,1,2499,124,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",5,9,1,9,1,2499,130,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",5,9,1,9,1,2499,186,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",5,9,1,9,1,2499,200,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",6,11,1,11,1,2499,282,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",6,11,1,11,1,2499,290,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",7,13,1,13,1,2499,NA,NA
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",8,15,1,15,1,2499,305,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",8,15,1,15,1,2499,319,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",8,15,1,15,1,2499,460,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",9,17,1,17,1,2499,371,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",9,17,1,17,1,2499,477,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",10,19,1,19,1,2499,550,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",11,21,1,21,1,2499,NA,NA
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",12,23,1,23,1,2499,806,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",12,23,1,23,1,2499,832,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",12,23,1,23,1,2499,881,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",13,25,1,25,1,2499,861,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",13,25,1,25,1,2499,894,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",14,27,1,27,1,2499,NA,NA
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",15,29,1,29,1,2499,NA,NA
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",16,31,1,31,1,2499,663,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",16,31,1,31,1,2499,834,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",17,33,1,33,1,2499,608,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",18,35,1,35,1,2499,537,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",18,35,1,35,1,2499,639,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",18,35,1,35,1,2499,671,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",19,37,1,37,1,2499,359,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",20,39,1,39,1,2499,350,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",21,41,1,41,1,2499,NA,NA
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",22,43,1,43,1,2499,227,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",22,43,1,43,1,2499,295,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",22,43,1,43,1,2499,351,1
86,159,50,0.7,1,NA,0.1,0.5,1,2,0,"start","checkerboard",23,45,1,45,1,2499,101,1
