sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,sim_id,master_seed,step,step_label,grid_size,ac_amount,fragmentation,samp_method,species_id,n,replicate_num
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",336,1,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",342,1,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",347,1,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",361,1,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",366,1,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",372,3,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",382,1,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",391,1,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",409,3,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",411,3,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",429,1,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",433,2,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",446,2,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",447,1,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",449,1,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",450,1,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",455,1,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",458,2,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",461,1,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",477,1,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",484,2,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",489,4,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",497,1,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",513,2,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",520,1,1
1,854,18,4,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",536,1,1
2,1159,24,9,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",212,1,1
2,1159,24,9,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",232,1,1
2,1159,24,9,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",241,1,1
2,1159,24,9,1,375,"0013",125,40,"post_fragmentation",50,0.9,0.2,"random",264,1,1
