sim_id,master_seed,grid_size,ac_amount,habitat,fragmentation,niche_breadth,edge_effect,dispersal,disp_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",1,2377,48,27,1,2499,NA,NA
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",2,250,5,50,1,2499,378,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",2,250,5,50,1,2499,493,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",3,1048,21,48,1,2499,507,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",3,1048,21,48,1,2499,508,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",4,1455,30,5,1,2499,653,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",5,2320,47,20,1,2499,113,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",5,2320,47,20,1,2499,131,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",5,2320,47,20,1,2499,180,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",5,2320,47,20,1,2499,202,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",6,386,8,36,1,2499,NA,NA
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",7,896,18,46,1,2499,NA,NA
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",8,2418,49,18,1,2499,220,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",8,2418,49,18,1,2499,231,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",8,2418,49,18,1,2499,256,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",9,1474,30,24,1,2499,NA,NA
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",10,1068,22,18,1,2499,NA,NA
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",11,369,8,19,1,2499,149,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",12,2299,46,49,1,2499,NA,NA
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",13,157,4,7,1,2499,13,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",13,157,4,7,1,2499,25,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",13,157,4,7,1,2499,27,2
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",13,157,4,7,1,2499,35,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",13,157,4,7,1,2499,38,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",13,157,4,7,1,2499,44,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",13,157,4,7,1,2499,49,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",13,157,4,7,1,2499,61,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",13,157,4,7,1,2499,77,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",13,157,4,7,1,2499,87,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",14,1198,24,48,1,2499,NA,NA
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",15,1521,31,21,1,2499,713,1
85,158,50,0.7,1,NA,0.1,0.5,1,2,0,"start","random",16,1417,29,17,1,2499,NA,NA
