sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,sim_id,master_seed,step,step_label,grid_size,ac_amount,fragmentation,samp_method,species_id,n,replicate_num
1,519,11,19,1,2499,"0049",539,0,"start",50,0.7,NA,"random",54,1,12
1,519,11,19,1,2499,"0049",539,0,"start",50,0.7,NA,"random",124,1,12
1,519,11,19,1,2499,"0049",539,0,"start",50,0.7,NA,"random",183,1,12
1,519,11,19,1,2499,"0049",539,0,"start",50,0.7,NA,"random",189,1,12
2,850,17,50,1,2499,"0049",539,0,"start",50,0.7,NA,"random",382,1,12
3,356,8,6,1,2499,"0049",539,0,"start",50,0.7,NA,"random",389,1,12
4,2082,42,32,1,2499,"0049",539,0,"start",50,0.7,NA,"random",NA,NA,12
5,1203,25,3,1,2499,"0049",539,0,"start",50,0.7,NA,"random",258,1,12
6,1811,37,11,1,2499,"0049",539,0,"start",50,0.7,NA,"random",462,1,12
6,1811,37,11,1,2499,"0049",539,0,"start",50,0.7,NA,"random",524,1,12
7,1016,21,16,1,2499,"0049",539,0,"start",50,0.7,NA,"random",668,1,12
8,488,10,38,1,2499,"0049",539,0,"start",50,0.7,NA,"random",698,1,12
8,488,10,38,1,2499,"0049",539,0,"start",50,0.7,NA,"random",737,1,12
8,488,10,38,1,2499,"0049",539,0,"start",50,0.7,NA,"random",755,1,12
8,488,10,38,1,2499,"0049",539,0,"start",50,0.7,NA,"random",779,1,12
8,488,10,38,1,2499,"0049",539,0,"start",50,0.7,NA,"random",780,1,12
8,488,10,38,1,2499,"0049",539,0,"start",50,0.7,NA,"random",801,1,12
9,882,18,32,1,2499,"0049",539,0,"start",50,0.7,NA,"random",451,1,12
9,882,18,32,1,2499,"0049",539,0,"start",50,0.7,NA,"random",505,1,12
9,882,18,32,1,2499,"0049",539,0,"start",50,0.7,NA,"random",598,1,12
10,2298,46,48,1,2499,"0049",539,0,"start",50,0.7,NA,"random",498,1,12
11,158,4,8,1,2499,"0049",539,0,"start",50,0.7,NA,"random",NA,NA,12
12,195,4,45,1,2499,"0049",539,0,"start",50,0.7,NA,"random",476,1,12
12,195,4,45,1,2499,"0049",539,0,"start",50,0.7,NA,"random",519,1,12
12,195,4,45,1,2499,"0049",539,0,"start",50,0.7,NA,"random",552,1,12
13,1515,31,15,1,2499,"0049",539,0,"start",50,0.7,NA,"random",406,1,12
14,2291,46,41,1,2499,"0049",539,0,"start",50,0.7,NA,"random",NA,NA,12
15,2167,44,17,1,2499,"0049",539,0,"start",50,0.7,NA,"random",147,1,12
16,7,1,7,1,2499,"0049",539,0,"start",50,0.7,NA,"random",NA,NA,12
17,276,6,26,1,2499,"0049",539,0,"start",50,0.7,NA,"random",NA,NA,12
18,78,2,28,1,2499,"0049",539,0,"start",50,0.7,NA,"random",570,1,12
19,734,15,34,1,2499,"0049",539,0,"start",50,0.7,NA,"random",665,1,12
20,331,7,31,1,2499,"0049",539,0,"start",50,0.7,NA,"random",686,1,12
20,331,7,31,1,2499,"0049",539,0,"start",50,0.7,NA,"random",704,1,12
20,331,7,31,1,2499,"0049",539,0,"start",50,0.7,NA,"random",717,1,12
20,331,7,31,1,2499,"0049",539,0,"start",50,0.7,NA,"random",718,1,12
20,331,7,31,1,2499,"0049",539,0,"start",50,0.7,NA,"random",738,1,12
20,331,7,31,1,2499,"0049",539,0,"start",50,0.7,NA,"random",749,1,12
20,331,7,31,1,2499,"0049",539,0,"start",50,0.7,NA,"random",808,1,12
20,331,7,31,1,2499,"0049",539,0,"start",50,0.7,NA,"random",828,1,12
20,331,7,31,1,2499,"0049",539,0,"start",50,0.7,NA,"random",840,1,12
21,340,7,40,1,2499,"0049",539,0,"start",50,0.7,NA,"random",762,1,12
22,543,11,43,1,2499,"0049",539,0,"start",50,0.7,NA,"random",522,1,12
22,543,11,43,1,2499,"0049",539,0,"start",50,0.7,NA,"random",556,1,12
23,956,20,6,1,2499,"0049",539,0,"start",50,0.7,NA,"random",352,1,12
24,1625,33,25,1,2499,"0049",539,0,"start",50,0.7,NA,"random",44,1,12
24,1625,33,25,1,2499,"0049",539,0,"start",50,0.7,NA,"random",118,1,12
24,1625,33,25,1,2499,"0049",539,0,"start",50,0.7,NA,"random",142,1,12
25,145,3,45,1,2499,"0049",539,0,"start",50,0.7,NA,"random",722,1,12
26,1680,34,30,1,2499,"0049",539,0,"start",50,0.7,NA,"random",17,1,12
26,1680,34,30,1,2499,"0049",539,0,"start",50,0.7,NA,"random",27,1,12
26,1680,34,30,1,2499,"0049",539,0,"start",50,0.7,NA,"random",45,1,12
27,2437,49,37,1,2499,"0049",539,0,"start",50,0.7,NA,"random",835,1,12
27,2437,49,37,1,2499,"0049",539,0,"start",50,0.7,NA,"random",840,1,12
27,2437,49,37,1,2499,"0049",539,0,"start",50,0.7,NA,"random",843,1,12
27,2437,49,37,1,2499,"0049",539,0,"start",50,0.7,NA,"random",902,1,12
27,2437,49,37,1,2499,"0049",539,0,"start",50,0.7,NA,"random",934,1,12
27,2437,49,37,1,2499,"0049",539,0,"start",50,0.7,NA,"random",935,1,12
27,2437,49,37,1,2499,"0049",539,0,"start",50,0.7,NA,"random",937,1,12
27,2437,49,37,1,2499,"0049",539,0,"start",50,0.7,NA,"random",938,1,12
27,2437,49,37,1,2499,"0049",539,0,"start",50,0.7,NA,"random",941,1,12
28,1358,28,8,1,2499,"0049",539,0,"start",50,0.7,NA,"random",497,1,12
28,1358,28,8,1,2499,"0049",539,0,"start",50,0.7,NA,"random",570,1,12
29,691,14,41,1,2499,"0049",539,0,"start",50,0.7,NA,"random",711,1,12
29,691,14,41,1,2499,"0049",539,0,"start",50,0.7,NA,"random",728,1,12
29,691,14,41,1,2499,"0049",539,0,"start",50,0.7,NA,"random",742,1,12
29,691,14,41,1,2499,"0049",539,0,"start",50,0.7,NA,"random",744,1,12
29,691,14,41,1,2499,"0049",539,0,"start",50,0.7,NA,"random",775,1,12
29,691,14,41,1,2499,"0049",539,0,"start",50,0.7,NA,"random",786,1,12
30,2337,47,37,1,2499,"0049",539,0,"start",50,0.7,NA,"random",705,1,12
30,2337,47,37,1,2499,"0049",539,0,"start",50,0.7,NA,"random",734,1,12
30,2337,47,37,1,2499,"0049",539,0,"start",50,0.7,NA,"random",827,1,12
30,2337,47,37,1,2499,"0049",539,0,"start",50,0.7,NA,"random",832,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",623,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",628,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",629,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",636,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",638,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",675,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",676,2,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",677,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",679,5,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",688,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",695,3,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",698,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",701,2,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",702,3,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",714,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",718,2,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",721,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",723,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",727,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",729,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",737,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",739,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",748,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",756,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",761,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",766,2,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",785,1,12
1,685,14,35,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",789,1,12
2,2339,47,39,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",548,1,12
2,2339,47,39,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",576,1,12
2,2339,47,39,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",617,1,12
2,2339,47,39,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",628,1,12
2,2339,47,39,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",629,2,12
2,2339,47,39,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",630,1,12
2,2339,47,39,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",632,2,12
2,2339,47,39,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",641,1,12
2,2339,47,39,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",643,2,12
2,2339,47,39,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",647,3,12
2,2339,47,39,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",657,1,12
2,2339,47,39,1,2499,"0049",539,40,"pre_fragmentation",50,0.7,NA,"random",660,2,12
