sim_id,master_seed,grid_size,ac_amount,habitat,fragmentation,niche_breadth,edge_effect,dispersal,disp_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",1,1,1,1,1,2499,NA,NA
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",2,2,1,2,1,2499,NA,NA
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",3,3,1,3,1,2499,679,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",4,4,1,4,1,2499,762,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",5,5,1,5,1,2499,641,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",5,5,1,5,1,2499,676,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",6,6,1,6,1,2499,710,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",6,6,1,6,1,2499,725,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",7,7,1,7,1,2499,718,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",7,7,1,7,1,2499,852,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",8,8,1,8,1,2499,846,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",8,8,1,8,1,2499,881,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",8,8,1,8,1,2499,900,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",9,9,1,9,1,2499,884,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",10,10,1,10,1,2499,783,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",10,10,1,10,1,2499,802,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",10,10,1,10,1,2499,872,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",10,10,1,10,1,2499,886,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",11,11,1,11,1,2499,747,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",11,11,1,11,1,2499,802,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",12,12,1,12,1,2499,709,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",13,13,1,13,1,2499,775,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",13,13,1,13,1,2499,854,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",13,13,1,13,1,2499,875,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",14,14,1,14,1,2499,764,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",14,14,1,14,1,2499,826,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",14,14,1,14,1,2499,864,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",15,15,1,15,1,2499,667,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",16,16,1,16,1,2499,651,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",17,17,1,17,1,2499,NA,NA
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",18,18,1,18,1,2499,656,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",18,18,1,18,1,2499,728,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",18,18,1,18,1,2499,746,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",19,19,1,19,1,2499,687,1
90,163,50,0.7,1,NA,0.1,1,1,2,0,"start","all",19,19,1,19,1,2499,743,1
