sim_id,master_seed,grid_size,ac_amount,habitat,fragmentation,niche_breadth,edge_effect,dispersal,disp_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",1,1,1,1,1,2499,260,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",2,3,1,3,1,2499,329,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",3,5,1,5,1,2499,305,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",3,5,1,5,1,2499,403,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",4,7,1,7,1,2499,583,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",4,7,1,7,1,2499,633,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",5,9,1,9,1,2499,713,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",6,11,1,11,1,2499,643,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",6,11,1,11,1,2499,774,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",6,11,1,11,1,2499,820,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",7,13,1,13,1,2499,700,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",7,13,1,13,1,2499,802,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",8,15,1,15,1,2499,654,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",8,15,1,15,1,2499,671,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",8,15,1,15,1,2499,681,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",8,15,1,15,1,2499,713,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",8,15,1,15,1,2499,814,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",9,17,1,17,1,2499,749,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",9,17,1,17,1,2499,801,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",10,19,1,19,1,2499,701,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",10,19,1,19,1,2499,703,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",10,19,1,19,1,2499,792,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",10,19,1,19,1,2499,821,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",10,19,1,19,1,2499,826,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",11,21,1,21,1,2499,778,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",11,21,1,21,1,2499,845,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",12,23,1,23,1,2499,845,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",12,23,1,23,1,2499,856,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",12,23,1,23,1,2499,937,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",13,25,1,25,1,2499,930,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",13,25,1,25,1,2499,939,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",13,25,1,25,1,2499,947,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",13,25,1,25,1,2499,994,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",14,27,1,27,1,2499,NA,NA
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",15,29,1,29,1,2499,790,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",15,29,1,29,1,2499,834,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",15,29,1,29,1,2499,842,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",15,29,1,29,1,2499,936,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",15,29,1,29,1,2499,942,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",16,31,1,31,1,2499,818,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",16,31,1,31,1,2499,846,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",16,31,1,31,1,2499,858,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",17,33,1,33,1,2499,830,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",17,33,1,33,1,2499,838,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",18,35,1,35,1,2499,712,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",18,35,1,35,1,2499,730,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",18,35,1,35,1,2499,773,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",19,37,1,37,1,2499,643,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",19,37,1,37,1,2499,670,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",19,37,1,37,1,2499,719,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",19,37,1,37,1,2499,742,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",20,39,1,39,1,2499,628,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",20,39,1,39,1,2499,643,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",20,39,1,39,1,2499,688,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",20,39,1,39,1,2499,694,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",21,41,1,41,1,2499,NA,NA
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",22,43,1,43,1,2499,554,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",23,45,1,45,1,2499,361,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",23,45,1,45,1,2499,407,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",23,45,1,45,1,2499,452,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",24,47,1,47,1,2499,228,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",25,49,1,49,1,2499,376,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",26,52,2,2,1,2499,261,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",27,54,2,4,1,2499,NA,NA
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",28,56,2,6,1,2499,NA,NA
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",29,58,2,8,1,2499,619,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",29,58,2,8,1,2499,672,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",30,60,2,10,1,2499,681,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",30,60,2,10,1,2499,701,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",31,62,2,12,1,2499,756,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",32,64,2,14,1,2499,748,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",32,64,2,14,1,2499,780,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",32,64,2,14,1,2499,792,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",33,66,2,16,1,2499,690,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",33,66,2,16,1,2499,767,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",34,68,2,18,1,2499,673,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",35,70,2,20,1,2499,695,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",35,70,2,20,1,2499,817,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",36,72,2,22,1,2499,750,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",36,72,2,22,1,2499,754,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",36,72,2,22,1,2499,910,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",37,74,2,24,1,2499,836,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",37,74,2,24,1,2499,956,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",37,74,2,24,1,2499,961,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",37,74,2,24,1,2499,984,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",37,74,2,24,1,2499,999,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",37,74,2,24,1,2499,1000,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",38,76,2,26,1,2499,993,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",39,78,2,28,1,2499,875,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",39,78,2,28,1,2499,877,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",39,78,2,28,1,2499,937,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",39,78,2,28,1,2499,969,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",39,78,2,28,1,2499,977,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",40,80,2,30,1,2499,760,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",40,80,2,30,1,2499,779,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",40,80,2,30,1,2499,807,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",40,80,2,30,1,2499,848,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",41,82,2,32,1,2499,687,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",41,82,2,32,1,2499,699,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",41,82,2,32,1,2499,712,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",41,82,2,32,1,2499,716,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",41,82,2,32,1,2499,756,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",41,82,2,32,1,2499,852,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",42,84,2,34,1,2499,779,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",43,86,2,36,1,2499,816,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",44,88,2,38,1,2499,607,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",44,88,2,38,1,2499,615,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",44,88,2,38,1,2499,619,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",44,88,2,38,1,2499,701,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",45,90,2,40,1,2499,473,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",46,92,2,42,1,2499,439,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",46,92,2,42,1,2499,455,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",46,92,2,42,1,2499,466,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",47,94,2,44,1,2499,452,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",48,96,2,46,1,2499,282,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",48,96,2,46,1,2499,298,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",48,96,2,46,1,2499,393,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",49,98,2,48,1,2499,194,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",49,98,2,48,1,2499,249,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",50,100,2,50,1,2499,NA,NA
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",51,101,3,1,1,2499,214,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",52,103,3,3,1,2499,266,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",53,105,3,5,1,2499,431,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",53,105,3,5,1,2499,454,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",54,107,3,7,1,2499,619,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",55,109,3,9,1,2499,566,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",56,111,3,11,1,2499,730,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",57,113,3,13,1,2499,658,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",57,113,3,13,1,2499,703,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",58,115,3,15,1,2499,629,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",58,115,3,15,1,2499,698,1
106,537,50,0.7,1,NA,0.1,1,1,5,0,"start","checkerboard",58,115,3,15,1,2499,699,1
