sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,sim_id,master_seed,step,step_label,grid_size,ac_amount,fragmentation,samp_method,species_id,n,replicate_num
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",496,1,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",508,1,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",512,1,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",526,1,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",527,1,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",538,2,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",553,2,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",556,3,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",561,2,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",567,1,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",573,2,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",574,3,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",585,1,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",588,3,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",599,2,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",612,1,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",619,1,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",626,1,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",648,2,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",649,1,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",652,2,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",653,2,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",677,1,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",678,1,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",702,1,1
1,33,1,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",740,1,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",527,2,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",538,2,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",543,1,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",554,2,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",561,1,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",566,1,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",572,1,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",577,2,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",586,1,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",587,1,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",588,2,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",599,2,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",605,1,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",612,2,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",619,2,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",626,1,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",630,2,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",642,3,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",649,2,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",651,1,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",663,1,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",678,2,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",679,2,1
2,34,1,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",684,2,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",451,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",506,2,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",512,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",515,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",523,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",525,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",526,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",532,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",560,2,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",563,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",572,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",582,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",591,2,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",608,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",611,3,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",648,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",649,2,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",650,2,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",652,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",659,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",668,2,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",708,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",712,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",727,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",732,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",740,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",761,1,1
3,55,2,5,2,1,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",787,1,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",502,1,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",528,1,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",548,1,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",549,2,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",561,3,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",565,1,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",566,1,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",567,2,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",569,2,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",573,1,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",579,1,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",583,2,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",584,2,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",599,2,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",611,1,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",619,1,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",626,2,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",633,1,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",648,2,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",649,1,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",663,1,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",667,1,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",668,1,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",672,1,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",676,1,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",683,1,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",702,1,1
4,83,2,33,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",705,1,1
5,84,2,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",516,1,1
5,84,2,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",521,1,1
5,84,2,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",527,2,1
5,84,2,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",538,1,1
5,84,2,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",541,2,1
5,84,2,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",543,1,1
5,84,2,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",549,1,1
5,84,2,34,1,4,"0015",127,40,"post_fragmentation",50,0.9,0.8,"all",567,2,1
