sim_id,master_seed,grid_size,ac_amount,habitat,fragmentation,niche_breadth,dispersal,disp_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",1,772,16,22,1,2499,415,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",2,1719,35,19,1,2499,NA,NA
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",3,88,2,38,1,2499,NA,NA
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",4,737,15,37,1,2499,NA,NA
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",5,1015,21,15,1,2499,6,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",6,1119,23,19,1,2499,1,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",7,1111,23,11,1,2499,126,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",7,1111,23,11,1,2499,187,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",8,1387,28,37,1,2499,3,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",9,884,18,34,1,2499,366,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",10,536,11,36,1,2499,408,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",11,2035,41,35,1,2499,NA,NA
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",12,2065,42,15,1,2499,593,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",12,2065,42,15,1,2499,765,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",13,2116,43,16,1,2499,734,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",14,2106,43,6,1,2499,867,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",14,2106,43,6,1,2499,870,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",14,2106,43,6,1,2499,871,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",14,2106,43,6,1,2499,874,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",14,2106,43,6,1,2499,948,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",14,2106,43,6,1,2499,977,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",14,2106,43,6,1,2499,985,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",14,2106,43,6,1,2499,993,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",14,2106,43,6,1,2499,995,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",15,12,1,12,1,2499,755,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",15,12,1,12,1,2499,769,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",15,12,1,12,1,2499,801,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",15,12,1,12,1,2499,810,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",15,12,1,12,1,2499,824,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",15,12,1,12,1,2499,868,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",16,2360,48,10,1,2499,947,2
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",16,2360,48,10,1,2499,961,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",16,2360,48,10,1,2499,962,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",16,2360,48,10,1,2499,971,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",16,2360,48,10,1,2499,974,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",16,2360,48,10,1,2499,990,2
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",16,2360,48,10,1,2499,991,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",17,310,7,10,1,2499,714,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",18,1796,36,46,1,2499,337,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",18,1796,36,46,1,2499,399,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",19,2208,45,8,1,2499,880,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",19,2208,45,8,1,2499,883,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",19,2208,45,8,1,2499,888,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",19,2208,45,8,1,2499,893,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",19,2208,45,8,1,2499,894,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",19,2208,45,8,1,2499,899,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",19,2208,45,8,1,2499,915,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",19,2208,45,8,1,2499,934,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",19,2208,45,8,1,2499,941,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",19,2208,45,8,1,2499,948,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",19,2208,45,8,1,2499,955,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",19,2208,45,8,1,2499,956,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",19,2208,45,8,1,2499,994,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",20,1784,36,34,1,2499,255,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",20,1784,36,34,1,2499,283,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",20,1784,36,34,1,2499,439,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",21,1028,21,28,1,2499,90,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",22,1284,26,34,1,2499,101,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",22,1284,26,34,1,2499,110,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",22,1284,26,34,1,2499,232,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",23,899,18,49,1,2499,NA,NA
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",24,2176,44,26,1,2499,569,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",24,2176,44,26,1,2499,723,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",25,298,6,48,1,2499,NA,NA
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",26,2490,50,40,1,2499,348,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",26,2490,50,40,1,2499,353,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",27,1595,32,45,1,2499,178,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",27,1595,32,45,1,2499,214,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",27,1595,32,45,1,2499,317,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",28,2277,46,27,1,2499,689,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",29,1056,22,6,1,2499,128,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",30,1629,33,29,1,2499,344,1
"0080",212,50,0.7,1,NA,0.1,1,5,0,"start","random",30,1629,33,29,1,2499,402,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,421,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,545,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,563,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,570,2
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,586,2
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,597,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,599,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,609,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,611,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,613,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,615,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,619,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,620,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,621,2
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,623,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,624,2
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,626,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,629,2
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,635,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,637,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,638,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,639,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,641,2
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,661,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,664,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,668,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,669,2
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,683,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,684,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,690,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",1,2472,50,22,1,2499,739,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",2,1350,27,50,1,2499,114,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",2,1350,27,50,1,2499,122,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",2,1350,27,50,1,2499,132,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",2,1350,27,50,1,2499,149,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",2,1350,27,50,1,2499,162,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",2,1350,27,50,1,2499,183,2
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",2,1350,27,50,1,2499,184,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",2,1350,27,50,1,2499,189,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",2,1350,27,50,1,2499,195,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",2,1350,27,50,1,2499,214,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",2,1350,27,50,1,2499,223,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",2,1350,27,50,1,2499,232,1
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",2,1350,27,50,1,2499,234,2
"0080",212,50,0.7,1,NA,0.1,1,5,40,"pre_fragmentation","random",2,1350,27,50,1,2499,240,2
