sim_id,master_seed,grid_size,ac_amount,habitat,fragmentation,niche_breadth,dispersal,disp_dist,step,step_label,samp_method,sample_id,cell_id,x_loc,y_loc,patch_id,patch_size,species_id,n
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",1,1,1,1,1,2499,491,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",2,3,1,3,1,2499,601,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",3,5,1,5,1,2499,548,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",4,7,1,7,1,2499,556,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",4,7,1,7,1,2499,597,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",5,9,1,9,1,2499,597,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",5,9,1,9,1,2499,689,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",5,9,1,9,1,2499,748,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",6,11,1,11,1,2499,708,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",6,11,1,11,1,2499,747,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",7,13,1,13,1,2499,767,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",8,15,1,15,1,2499,661,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",8,15,1,15,1,2499,748,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",8,15,1,15,1,2499,768,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",9,17,1,17,1,2499,670,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",9,17,1,17,1,2499,705,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",9,17,1,17,1,2499,806,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",10,19,1,19,1,2499,603,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",11,21,1,21,1,2499,599,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",12,23,1,23,1,2499,NA,NA
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",13,25,1,25,1,2499,NA,NA
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",14,27,1,27,1,2499,674,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",14,27,1,27,1,2499,699,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",15,29,1,29,1,2499,649,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",15,29,1,29,1,2499,836,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",16,31,1,31,1,2499,840,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",17,33,1,33,1,2499,833,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",17,33,1,33,1,2499,858,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",18,35,1,35,1,2499,722,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",19,37,1,37,1,2499,NA,NA
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",20,39,1,39,1,2499,523,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",21,41,1,41,1,2499,451,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",21,41,1,41,1,2499,544,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",21,41,1,41,1,2499,566,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",22,43,1,43,1,2499,513,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",22,43,1,43,1,2499,568,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",23,45,1,45,1,2499,412,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",23,45,1,45,1,2499,551,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",24,47,1,47,1,2499,477,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",25,49,1,49,1,2499,483,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",25,49,1,49,1,2499,519,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",25,49,1,49,1,2499,542,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",25,49,1,49,1,2499,580,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",26,52,2,2,1,2499,533,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",27,54,2,4,1,2499,491,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",28,56,2,6,1,2499,NA,NA
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",29,58,2,8,1,2499,571,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",29,58,2,8,1,2499,616,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",29,58,2,8,1,2499,650,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",30,60,2,10,1,2499,NA,NA
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",31,62,2,12,1,2499,712,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",31,62,2,12,1,2499,755,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",32,64,2,14,1,2499,692,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",32,64,2,14,1,2499,709,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",32,64,2,14,1,2499,731,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",33,66,2,16,1,2499,692,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",33,66,2,16,1,2499,862,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",34,68,2,18,1,2499,792,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",34,68,2,18,1,2499,869,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",35,70,2,20,1,2499,632,1
"0079",211,50,0.7,1,NA,0.1,1,1,0,"start","checkerboard",35,70,2,20,1,2499,663,1
